show_id,type,title,country,release_year,rating,listed_in,description,year_added,duration,country_encoded,genre_count,has_drama,content_age,is_recent,rating_category,is_international,predicted_content_type,content_prediction_confidence,predicted_rating_category,rating_prediction_confidence,feature_engineering_applied,ml_analysis_date
s91,Movie,Paradise Hills,"Spain, United States",2019,TV-MA,"Sci-Fi & Fantasy, Thrillers","Uma wakes up in a lush tropical facility designed to turn willful girls into perfect ladies. That’s bad enough, but its real purpose is even worse.",2021.0,95 min,469,2,0,3.0,1,Adult,0,Movie,1.0,1,0.4213661257845468,True,2025-08-12
s92,Movie,The Women and the Murderer,France,2021,TV-14,"Documentaries, International Movies",This documentary traces the capture of serial killer Guy Georges through the tireless work of two women: a police chief and a victim's mother.,2021.0,92 min,162,2,0,3.0,1,Teen,1,Movie,1.0,0,0.40376597043942614,True,2025-08-12
s93,TV Show,Into the Night,Belgium,2021,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",Passengers and crew aboard a hijacked overnight flight scramble to outrace the sun as a mysterious cosmic event wreaks havoc on the world below.,2021.0,2 Seasons,38,3,1,3.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s94,Movie,JJ+E,United States,2021,TV-MA,"Dramas, International Movies, Romantic Movies","Elisabeth and John-John live in the same city, but they inhabit different worlds. Can a passionate first love break through class and cultural barriers?",2021.0,91 min,603,3,1,3.0,1,Adult,1,Movie,1.0,0,0.5085301743543262,True,2025-08-12
s95,Movie,Show Dogs,"United Kingdom, United States",2018,PG,"Children & Family Movies, Comedies",A rough and tough police dog must go undercover with an FBI agent as a prim and proper pet at a dog show to save a baby panda from an illegal sale.,2021.0,90 min,589,2,0,3.0,1,Family,0,Movie,1.0,0,0.4171697839123794,True,2025-08-12
s96,TV Show,The Circle,"United States, United Kingdom",2021,TV-MA,Reality TV,"Status and strategy collide in this social experiment and competition show where online players flirt, befriend and catfish their way toward $100,000.",2021.0,3 Seasons,718,1,0,3.0,1,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s97,Movie,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,United States,2018,TV-MA,"Documentaries, Music & Musicals","Using interviews and archival footage, this documentary charts the story of the legendary Southern rockers with a focus on front man Ronnie Van Zant.",2021.0,97 min,603,2,0,3.0,1,Adult,0,Movie,1.0,0,0.3950675405334943,True,2025-08-12
s98,TV Show,Kid Cosmic,United States,2021,TV-Y7,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy",A boy's superhero dreams come true when he finds five powerful cosmic stones. But saving the day is harder than he imagined — and he can't do it alone.,2021.0,2 Seasons,603,3,0,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s99,TV Show,Octonauts: Above & Beyond,United Kingdom,2021,TV-Y,"British TV Shows, Kids' TV","The Octonauts expand their exploration beyond the sea — and onto land! With new rides and new friends, they'll protect any habitats and animals at risk.",2021.0,1 Season,506,2,0,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s100,TV Show,On the Verge,"France, United States",2021,TV-MA,"TV Comedies, TV Dramas","Four women — a chef, a single mom, an heiress and a job seeker — dig into love and work, with a generous side of midlife crises, in pre-pandemic LA.",2021.0,1 Season,206,2,1,3.0,1,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s101,TV Show,Tobot Galaxy Detectives,United States,2019,TV-Y7,Kids' TV,"An intergalactic device transforms toy cars into robots: the Tobots! Working with friends to solve mysteries, they protect the world from evil.",2021.0,2 Seasons,603,1,0,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s102,Movie,Untold: Breaking Point,United States,2021,TV-MA,"Documentaries, Sports Movies","Under pressure to continue a winning tradition in American tennis, Mardy Fish faced mental health challenges that changed his life on and off the court.",2021.0,80 min,603,2,0,3.0,1,Adult,0,Movie,1.0,1,0.4634859903485165,True,2025-08-12
s103,TV Show,Countdown: Inspiration4 Mission to Space,United States,2021,TV-14,"Docuseries, Science & Nature TV","From training to launch to landing, this all-access docuseries rides along with the Inspiration4 crew on the first all-civilian orbital space mission.",2021.0,1 Season,603,2,0,3.0,1,Teen,0,Movie,1.0,0,0.0,True,2025-08-12
s104,Movie,Shadow Parties,United States,2020,TV-MA,"Dramas, International Movies, Thrillers",A family faces destruction in a long-running conflict between communities that pits relatives against each other amid attacks and reprisals.,2021.0,117 min,603,3,1,3.0,1,Adult,1,Movie,1.0,0,0.4718578187971336,True,2025-08-12
s105,TV Show,Tayo the Little Bus,South Korea,2016,TV-Y,"Kids' TV, Korean TV Shows","As they learn their routes around the busy city, Tayo and his little bus friends discover new sights and go on exciting adventures every day.",2021.0,2 Seasons,435,2,0,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s106,Movie,Angamaly Diaries,India,2017,TV-14,"Action & Adventure, Comedies, Dramas","After growing up amidst the gang wars of his hometown, Vincent forms an entrepreneurial squad of his own and ends up on the wrong side of the law.",2021.0,128 min,251,3,1,3.0,1,Teen,0,Movie,1.0,2,0.4810073370199262,True,2025-08-12
s107,TV Show,Bunk'd,United States,2021,TV-G,"Kids' TV, TV Comedies","The Ross siblings of Disney's hit series ""Jessie"" spend a summer full of fun and adventure at Maine's Camp Kikiwaka, where their parents first met.",2021.0,5 Seasons,603,2,0,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s108,Movie,A Champion Heart,United States,2018,G,"Children & Family Movies, Dramas","When a grieving teen must work off her debt to a ranch, she cares for a wounded horse that teaches her more about healing than she expected.",2021.0,90 min,603,2,1,3.0,1,Family,0,Movie,1.0,0,0.5548656915827738,True,2025-08-12
s109,TV Show,Dive Club,Australia,2021,TV-G,"Kids' TV, TV Dramas, Teen TV Shows","On the shores of Cape Mercy, a skillful group of teen divers investigate a series of secrets and signs after one of their own mysteriously goes missing.",2021.0,1 Season,15,3,1,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s110,TV Show,La casa de papel,Spain,2021,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Eight thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.,2021.0,5 Seasons,444,3,0,3.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s111,TV Show,Money Heist: From Tokyo to Berlin,United States,2021,TV-MA,"Docuseries, International TV Shows, Spanish-Language TV Shows","The filmmakers and actors behind ""Money Heist"" characters like Tokyo and the Professor talk about the emotional artistic process of filming the series.",2021.0,1 Season,603,3,0,3.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s112,TV Show,Sharkdog,"United States, Singapore",2021,TV-Y,Kids' TV,"Half shark, half dog with a big heart and a belly full of fish sticks! Together, Sharkdog and his human pal Max can take on any silly or messy adventure.",2021.0,1 Season,705,1,0,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s113,Movie,Worth,United States,2021,PG-13,Dramas,"In the wake of the Sept. 11 attacks, a lawyer faces an emotional reckoning as he attempts to put a dollar value on the lives lost. Based on real events.",2021.0,119 min,603,1,1,3.0,1,Teen,0,Movie,1.0,0,0.5973381159194282,True,2025-08-12
s114,Movie,Afterlife of the Party,United States,2021,TV-PG,"Comedies, Romantic Movies",Cassie lives to party... until she dies in a freak accident. Now this social butterfly needs to right her wrongs on Earth if she wants to earn her wings.,2021.0,110 min,603,2,0,3.0,1,Family,0,Movie,1.0,0,0.4221854032723443,True,2025-08-12
s115,Movie,Anjaam,India,1994,TV-14,"Dramas, International Movies, Thrillers","A wealthy industrialist’s dangerous obsession with a flight attendant destroys her world, until she takes matters into her own hands to exact revenge.",2021.0,143 min,251,3,1,3.0,1,Teen,1,Movie,1.0,2,0.5207798526392317,True,2025-08-12
s116,Movie,Bright Star,"United Kingdom, Australia, France",2009,PG,"Dramas, Romantic Movies",This drama details the passionate three-year romance between Romantic poet John Keats – who died tragically at age 25 – and his great love and muse.,2021.0,119 min,510,2,1,3.0,1,Family,0,Movie,1.0,0,0.5346027703249573,True,2025-08-12
s117,Movie,Dhanak,India,2015,TV-PG,"Comedies, Dramas, Independent Movies",A movie-loving 10-year-old and her blind little brother trek to meet Indian superstar Shah Rukh Khan for help in getting the boy an eye operation.,2021.0,114 min,251,3,1,3.0,1,Family,0,Movie,1.0,0,0.450010103142986,True,2025-08-12
s118,Movie,Final Account,"United Kingdom, United States",2021,PG-13,Documentaries,This documentary stitches together never-before-seen interviews with the last living generation of people who participated in Hitler's Third Reich.,2021.0,94 min,589,1,0,3.0,1,Teen,0,Movie,1.0,0,0.47914922552826456,True,2025-08-12
s119,Movie,Gurgaon,India,2017,TV-14,"Dramas, International Movies, Thrillers","When the daughter of a wealthy family returns from college, she gets a frosty welcome from her brother, who has problems – and plans – of his own.",2021.0,106 min,251,3,1,3.0,1,Teen,1,Movie,1.0,0,0.4608290209792028,True,2025-08-12
s120,Movie,Here and There,United States,2020,TV-MA,"Dramas, International Movies, Romantic Movies","After meeting through a heated exchange on social media, two people with different backgrounds begin an online romance in the midst of a pandemic.",2021.0,99 min,603,3,1,3.0,1,Adult,1,Movie,1.0,0,0.49943851654695637,True,2025-08-12
s121,TV Show,Heroes of Goo Jit Zu,Australia,2021,TV-Y7,"Kids' TV, TV Comedies","After a meteor crash, a group of zoo animals transforms into squishy, gooey and stretchy superheroes with special powers and soon takes on evildoers.",2021.0,1 Season,15,2,0,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s122,TV Show,Hotel Del Luna,United States,2019,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies","When he's invited to manage a hotel for dead souls, an elite hotelier gets to know the establishment's ancient owner and her strange world.",2021.0,1 Season,603,3,0,3.0,1,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s123,Movie,In the Cut,"United Kingdom, Australia, France, United States",2003,R,Thrillers,"After embarking on an affair with the cop probing the murder of a young woman, an insular schoolteacher suspects her lover was involved in the crime.",2021.0,118 min,511,1,0,3.0,1,Adult,0,Movie,1.0,0,0.4726941103194275,True,2025-08-12
s124,TV Show,Luv Kushh,United States,2012,TV-Y7,Kids' TV,"Based on the last book of the epic Ramayana, this series follows the endeavors and adventures of Lord Rama’s twin sons through their childhood.",2021.0,1 Season,603,1,0,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s125,TV Show,Pororo - The Little Penguin,South Korea,2013,TV-Y7,"Kids' TV, Korean TV Shows","On a tiny island, Pororo the penguin has fun adventures with his friends Eddy the fox, Loopy the beaver, Poby the polar bear and Crong the dinosaur.",2021.0,3 Seasons,435,2,0,3.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s126,TV Show,Q-Force,United States,2021,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Comedies","A gay superspy and his scrappy LGBTQ squad fight to prove themselves to the agency that underestimated them. Today, West Hollywood… tomorrow, the world!",2021.0,1 Season,603,3,0,3.0,1,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s127,Movie,Shikara,India,2020,TV-14,"Dramas, International Movies, Romantic Movies",A couple must strive to remain resilient after regional hostilities drive them from their beloved home into a refugee camp.,2021.0,115 min,251,3,1,3.0,1,Teen,1,Movie,1.0,0,0.4481813505339226,True,2025-08-12
s128,Movie,A Cinderella Story,"United States, Canada",2004,PG,"Children & Family Movies, Comedies",Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?,2021.0,95 min,621,2,0,3.0,1,Family,0,Movie,1.0,0,0.4230856377278976,True,2025-08-12
s129,Movie,Agatha Christie's Crooked House,United States,2017,PG-13,"Dramas, International Movies, Thrillers","When a detective investigates the death of his ex-lover's grandfather, he uncovers secrets about the tycoon's manipulative family.",2021.0,115 min,603,3,1,3.0,1,Teen,1,Movie,1.0,0,0.47535861297554155,True,2025-08-12
s130,Movie,An Unfinished Life,"Germany, United States",2005,PG-13,Dramas,"A grieving widow and her daughter move in with her estranged father-in-law in Wyoming, where time allows them to heal and forgive.",2021.0,108 min,228,1,1,3.0,1,Teen,0,Movie,1.0,0,0.5791239335350475,True,2025-08-12
s131,Movie,Barbie Big City Big Dreams,United States,2021,TV-Y,"Children & Family Movies, Music & Musicals","At a summer performing arts program in New York City, Barbie from Malibu meets Barbie from Brooklyn, and the two become fast friends.",2021.0,63 min,603,2,0,3.0,1,Family,0,Movie,1.0,1,0.5325439083539972,True,2025-08-12
s132,Movie,Blade Runner: The Final Cut,United States,1982,R,"Action & Adventure, Classic Movies, Cult Movies","In a smog-choked dystopian Los Angeles, blade runner Rick Deckard is called out of retirement to snuff a quartet of escaped ""replicants.""",2021.0,117 min,603,3,0,3.0,1,Adult,0,Movie,1.0,0,0.4467575628001974,True,2025-08-12
s133,TV Show,Brave Animated Series,United States,2021,TV-MA,"International TV Shows, TV Action & Adventure, TV Comedies",A group of superheroes sets out to rid the world of evil — only to realize they may not be standing on the side of justice. Based on a popular comic.,2021.0,1 Season,603,3,0,3.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s134,Movie,Chappie,"South Africa, United States",2015,R,"Action & Adventure, Sci-Fi & Fantasy","In a futuristic society where an indestructible robot police force keeps crime at bay, a lone droid evolves to the next level of artificial intelligence.",2021.0,121 min,431,2,0,3.0,1,Adult,0,Movie,1.0,0,0.47847277832970486,True,2025-08-12
s135,Movie,Clear and Present Danger,"United States, Mexico",1994,PG-13,"Action & Adventure, Dramas","When the president's friend is murdered, CIA Deputy Director Jack Ryan becomes unwittingly involved in an illegal war against a Colombian drug cartel.",2021.0,142 min,690,2,1,3.0,1,Teen,0,Movie,1.0,0,0.5264326019856393,True,2025-08-12
s136,Movie,Cliffhanger,"United States, Italy, France, Japan",1993,R,Action & Adventure,"Ranger Gabe Walker and his partner are called to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers.",2021.0,113 min,683,1,0,3.0,1,Adult,0,Movie,1.0,0,0.5561726343536971,True,2025-08-12
s137,Movie,Cold Mountain,"United States, Italy, Romania, United Kingdom",2003,R,"Dramas, Romantic Movies","This drama follows a wounded Civil War soldier making the long journey home, while his faraway love fights for survival on her deceased father's farm.",2021.0,154 min,684,2,1,3.0,1,Adult,0,Movie,1.0,0,0.49675729212287556,True,2025-08-12
s138,Movie,Crocodile Dundee in Los Angeles,"Australia, United States",2001,PG,"Action & Adventure, Comedies","When Mick ""Crocodile"" Dundee and his family land in Los Angeles, they soon learn some lessons about American life in this comedy sequel.",2021.0,95 min,30,2,0,3.0,1,Family,0,Movie,1.0,0,0.4700587825118052,True,2025-08-12
s139,Movie,Dear John,United States,2010,PG-13,"Dramas, Romantic Movies","While on summer leave, a U.S. soldier falls for a college student. But when he's forced to reenlist, their handwritten letters hold the lovers together.",2021.0,108 min,603,2,1,3.0,1,Teen,0,Movie,1.0,0,0.5512272508084608,True,2025-08-12
s140,Movie,Do the Right Thing,United States,1989,R,"Classic Movies, Comedies, Dramas","On a sweltering day in Brooklyn, simmering racial tensions between residents rise to the surface and ignite rage, violence and tragedy.",2021.0,120 min,603,3,1,3.0,1,Adult,0,Movie,1.0,0,0.4771742624142214,True,2025-08-12
