show_id,type,title,country,release_year,rating,listed_in,country_encoded,genre_count,has_drama,content_age,rating_category,ml_predicted_type
s216,Movie,Shootout at Lokhandwala,India,2007,TV-MA,"Action & Adventure, Dramas, International Movies",251,3,1,3.0,Adult,Movie
s217,Movie,Shor In the City,India,2011,TV-14,"Comedies, Dramas, Independent Movies",251,3,1,3.0,Teen,Movie
s218,Movie,The Dirty Picture,India,2011,TV-14,"Comedies, Dramas, International Movies",251,3,1,3.0,Teen,Movie
s219,TV Show,Titletown High,United States,2021,TV-14,"Reality TV, Teen TV Shows",603,2,0,3.0,Teen,Movie
s220,TV Show,EDENS ZERO,Japan,2021,TV-14,"Anime Series, International TV Shows",319,2,0,3.0,Teen,Movie
s221,TV Show,Family Reunion,United States,2021,TV-PG,"Kids' TV, TV Comedies",603,2,0,3.0,Family,Movie
s222,Movie,"Bob Ross: Happy Accidents, Betrayal & Greed",United States,2021,TV-14,Documentaries,603,1,0,3.0,Teen,Movie
s223,TV Show,Clickbait,United States,2021,TV-MA,"Crime TV Shows, TV Dramas, TV Mysteries",603,3,1,3.0,Adult,Movie
s224,TV Show,John of God: The Crimes of a Spiritual Healer,United States,2021,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",603,3,0,3.0,Adult,Movie
s225,TV Show,Motel Makeover,United States,2021,TV-14,"International TV Shows, Reality TV",603,2,0,3.0,Teen,Movie
s226,TV Show,Open Your Eyes,United States,2021,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",603,3,1,3.0,Adult,Movie
s227,TV Show,Post Mortem: No One Dies in Skarnes,United States,2021,TV-MA,"International TV Shows, TV Comedies, TV Dramas",603,3,1,3.0,Adult,Movie
s228,Movie,Really Love,United States,2020,TV-MA,"Dramas, Independent Movies, Romantic Movies",603,3,1,3.0,Adult,Movie
s229,Movie,The November Man,"United States, United Kingdom",2014,R,Action & Adventure,718,1,0,3.0,Adult,Movie
s230,Movie,The Old Ways,United States,2020,TV-MA,Horror Movies,603,1,0,3.0,Adult,Movie
s231,Movie,The River Runner,United States,2021,TV-MA,"Documentaries, Sports Movies",603,2,0,3.0,Adult,Movie
s232,Movie,The Water Man,United States,2021,PG,"Children & Family Movies, Dramas",603,2,1,3.0,Family,Movie
s233,TV Show,Wheel of Fortune,United States,2019,TV-G,Reality TV,603,1,0,3.0,Family,Movie
s234,Movie,Count Me In,United Kingdom,2021,TV-MA,"Documentaries, Music & Musicals",506,2,0,3.0,Adult,Movie
s235,TV Show,Oggy Oggy,United States,2021,TV-Y,"Kids' TV, TV Comedies",603,2,0,3.0,Family,Movie
s236,Movie,Untold: Caitlyn Jenner,United States,2021,TV-PG,"Documentaries, LGBTQ Movies, Sports Movies",603,3,0,3.0,Family,Movie
s237,Movie,Boomika,United States,2021,TV-14,"Horror Movies, International Movies, Thrillers",603,3,0,3.0,Teen,Movie
s238,Movie,Boomika (Hindi),United States,2021,TV-14,"Horror Movies, International Movies, Thrillers",603,3,0,3.0,Teen,Movie
s239,Movie,Boomika (Malayalam),United States,2021,TV-14,"Horror Movies, International Movies, Thrillers",603,3,0,3.0,Teen,Movie
s240,Movie,Boomika (Telugu),United States,2021,TV-14,"Horror Movies, International Movies, Thrillers",603,3,0,3.0,Teen,Movie
s241,Movie,The Witcher: Nightmare of the Wolf,United States,2021,TV-MA,"Action & Adventure, Anime Features",603,2,0,3.0,Adult,Movie
s242,TV Show,Manifest,United States,2021,TV-14,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",603,3,1,3.0,Teen,Movie
s243,TV Show,Comedy Premium League,United States,2021,TV-MA,"International TV Shows, TV Comedies",603,2,0,3.0,Adult,Movie
s244,TV Show,Everything Will Be Fine,United States,2021,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",603,3,0,3.0,Adult,Movie
s245,Movie,Gunshot,United States,2018,TV-14,"Dramas, International Movies, Thrillers",603,3,1,3.0,Teen,Movie
s246,TV Show,Korean Cold Noodle Rhapsody,United States,2021,TV-PG,"Docuseries, International TV Shows",603,2,0,3.0,Family,Movie
s247,Movie,Man in Love,United States,2021,TV-MA,"Dramas, International Movies, Romantic Movies",603,3,1,3.0,Adult,Movie
s248,Movie,Sweet Girl,United States,2021,R,"Action & Adventure, Dramas",603,2,1,3.0,Adult,Movie
s249,TV Show,The Chair,United States,2021,TV-MA,"TV Comedies, TV Dramas",603,2,1,3.0,Adult,Movie
s250,Movie,The Loud House Movie,United States,2021,TV-Y7,"Children & Family Movies, Comedies, Music & Musicals",603,3,0,3.0,Family,Movie
s251,Movie,A Faraway Land,United States,2020,TV-PG,"Dramas, International Movies, Romantic Movies",603,3,1,3.0,Family,Movie
s252,Movie,Like Crazy,United States,2011,PG-13,"Dramas, Independent Movies, Romantic Movies",603,3,1,3.0,Teen,Movie
s253,Movie,Black Island,United States,2021,TV-MA,"International Movies, Thrillers",603,2,0,3.0,Adult,Movie
s254,Movie,Bombay,India,1995,TV-14,"Dramas, International Movies, Romantic Movies",251,3,1,3.0,Teen,Movie
s255,TV Show,Go! Go! Cory Carson,United States,2021,TV-Y,Kids' TV,603,1,0,3.0,Family,Movie
s256,Movie,Memories of a Murderer: The Nilsen Tapes,United States,2021,TV-MA,"Documentaries, International Movies",603,2,0,3.0,Adult,Movie
s257,Movie,Nneka The Pretty Serpent,United States,2020,TV-14,"Dramas, International Movies",603,2,1,3.0,Teen,Movie
s258,Movie,O Kadhal Kanmani,United States,2015,TV-14,"Dramas, International Movies, Romantic Movies",603,3,1,3.0,Teen,Movie
s259,Movie,Out of my league,United States,2020,TV-MA,"Comedies, Dramas, International Movies",603,3,1,3.0,Adult,Movie
s260,Movie,Pahuna,"India, Nepal",2018,TV-PG,"Comedies, Dramas, International Movies",262,3,1,3.0,Family,Movie
s261,TV Show,The Defeated,United States,2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",603,3,1,3.0,Adult,Movie
s262,Movie,The Secret Diary of an Exchange Student,United States,2021,TV-14,"Comedies, International Movies, Romantic Movies",603,3,0,3.0,Teen,Movie
s263,Movie,Untold: Deal With the Devil,United States,2021,TV-MA,"Documentaries, LGBTQ Movies, Sports Movies",603,3,0,3.0,Adult,Movie
s264,TV Show,Mother Goose Club,United States,2016,TV-Y,Kids' TV,603,1,0,3.0,Family,Movie
s265,Movie,Walk of Shame,United States,2014,R,"Comedies, Independent Movies",603,2,0,3.0,Adult,Movie
s266,TV Show,Rascal Does Not Dream of Bunny Girl Senpai,Japan,2018,TV-14,"Anime Series, International TV Shows, Romantic TV Shows",319,3,0,3.0,Teen,Movie
s267,TV Show,The Creative Indians,India,2020,TV-MA,"Docuseries, International TV Shows",251,2,0,3.0,Adult,Movie
s268,Movie,The Piano,"New Zealand, Australia, France, United States",1993,R,"Classic Movies, Dramas, Independent Movies",364,3,1,3.0,Adult,Movie
s269,Movie,Unroyal,United States,2020,TV-MA,"Dramas, International Movies",603,2,1,3.0,Adult,Movie
s270,TV Show,Winx Club,Italy,2015,TV-Y7,Kids' TV,302,1,0,3.0,Family,Movie
s271,Movie,Beckett,"Italy, Brazil, Greece",2021,TV-MA,Action & Adventure,304,1,0,3.0,Adult,Movie
s272,TV Show,Brand New Cherry Flavor,United States,2021,TV-MA,"TV Dramas, TV Horror, TV Mysteries",603,3,1,3.0,Adult,Movie
s273,TV Show,Fast & Furious Spy Racers,United States,2021,TV-Y7,Kids' TV,603,1,0,3.0,Family,Movie
s274,TV Show,Gone for Good,France,2021,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",162,3,1,3.0,Adult,Movie
s275,TV Show,Grace and Frankie,United States,2021,TV-MA,"TV Comedies, TV Dramas",603,2,1,3.0,Adult,Movie
s276,TV Show,The Kingdom,Argentina,2021,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2,3,0,3.0,Adult,Movie
s277,TV Show,Valeria,Spain,2021,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",444,3,0,3.0,Adult,Movie
s278,TV Show,AlRawabi School for Girls,Jordan,2021,TV-14,"International TV Shows, TV Dramas, Teen TV Shows",323,3,1,3.0,Teen,Movie
s279,Movie,Lokillo: Nothing's the Same,Colombia,2021,TV-MA,Stand-Up Comedy,121,1,0,3.0,Adult,Movie
s280,Movie,Monster Hunter: Legends of the Guild,"United States, Japan",2021,TV-PG,"Action & Adventure, Anime Features, Children & Family Movies",686,3,0,3.0,Family,Movie
s281,TV Show,Bake Squad,United States,2021,TV-PG,Reality TV,603,1,0,3.0,Family,Movie
s282,Movie,Brother Jekwu,Nigeria,2016,TV-14,"Comedies, International Movies",368,2,0,3.0,Teen,Movie
s283,Movie,La diosa del asfalto,Mexico,2020,TV-MA,"Dramas, Independent Movies, International Movies",342,3,1,3.0,Adult,Movie
s284,Movie,Misha and the Wolves,"Belgium, United Kingdom",2021,PG-13,"Documentaries, International Movies",43,2,0,3.0,Teen,Movie
s285,Movie,The Kissing Booth 3,"United Kingdom, United States",2021,TV-14,"Comedies, Romantic Movies",589,2,0,3.0,Teen,Movie
s286,Movie,The Railway Man,"Switzerland, United Kingdom, Australia",2013,R,"Dramas, International Movies",478,2,1,3.0,Adult,Movie
s287,TV Show,Gabby's Dollhouse,United States,2021,TV-Y,Kids' TV,603,1,0,3.0,Family,Movie
s288,TV Show,I Need Romance,United States,2021,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",603,3,0,3.0,Teen,Movie
s289,TV Show,Las muñecas de la mafia,Colombia,2018,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",121,3,0,3.0,Adult,Movie
s290,TV Show,The Crowned Clown,South Korea,2019,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",435,3,1,3.0,Teen,Movie
s291,Movie,Untold: Malice at the Palace,United States,2021,TV-MA,"Documentaries, Sports Movies",603,2,0,3.0,Adult,Movie
s292,TV Show,SHAMAN KING,Japan,2021,TV-14,"Anime Series, International TV Shows",319,2,0,3.0,Teen,Movie
s293,Movie,Quartet,United Kingdom,2012,PG-13,"Comedies, Dramas, Independent Movies",506,3,1,3.0,Teen,Movie
s294,Movie,Slay,South Africa,2021,TV-MA,"Comedies, International Movies, Romantic Movies",426,3,0,3.0,Adult,Movie
s295,Movie,Takizawa Kabuki ZERO 2020 The Movie,United States,2020,TV-PG,"International Movies, Music & Musicals",603,2,0,3.0,Family,Movie
s296,Movie,The Paper Tigers,United States,2021,PG-13,"Action & Adventure, Comedies",603,2,0,3.0,Teen,Movie
s297,TV Show,Hit & Run,"Israel, United States",2021,TV-MA,"TV Action & Adventure, TV Dramas, TV Mysteries",301,3,1,3.0,Adult,Movie
s298,TV Show,Navarasa,India,2021,TV-MA,TV Shows,251,1,0,3.0,Adult,Movie
s299,Movie,Quam's Money,Nigeria,2020,TV-MA,"Comedies, Dramas, International Movies",368,3,1,3.0,Adult,Movie
s300,Movie,The Swarm,France,2021,TV-14,"Horror Movies, Independent Movies, International Movies",162,3,0,3.0,Teen,Movie
s301,Movie,Vivo,"Canada, United States",2021,PG,"Children & Family Movies, Music & Musicals",86,2,0,3.0,Family,Movie
s302,Movie,Chennai Express,India,2013,TV-14,"Action & Adventure, Comedies, International Movies",251,3,0,3.0,Teen,Movie
s303,Movie,City of God: 10 Years Later,Brazil,2013,TV-MA,"Documentaries, International Movies",45,2,0,3.0,Adult,Movie
s304,Movie,Esperando la carroza,Argentina,1985,TV-MA,"Comedies, Cult Movies, International Movies",2,3,0,3.0,Adult,Movie
s305,Movie,Lady Boss: The Jackie Collins Story,United Kingdom,2021,TV-14,Documentaries,506,1,0,3.0,Teen,Movie
s306,Movie,Tango Feroz,"Argentina, Spain",1993,TV-MA,"Classic Movies, Dramas, International Movies",9,3,1,3.0,Adult,Movie
s307,Movie,'76,Nigeria,2016,TV-PG,"Dramas, International Movies",368,2,1,3.0,Family,Movie
s308,Movie,Aftermath,United States,2021,TV-MA,Horror Movies,603,1,0,3.0,Adult,Movie
s309,Movie,American Masters: Inventing David Geffen,United States,2012,TV-MA,Movies,603,1,0,3.0,Adult,Movie
s310,TV Show,Car Masters: Rust to Riches,United States,2021,TV-PG,Reality TV,603,1,0,3.0,Family,Movie
s311,TV Show,Cocaine Cowboys: The Kings of Miami,United States,2021,TV-MA,"Crime TV Shows, Docuseries",603,2,0,3.0,Adult,Movie
s312,TV Show,Control Z,Mexico,2021,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",342,3,1,3.0,Adult,Movie
s313,TV Show,Cooking With Paris,United States,2021,TV-MA,Reality TV,603,1,0,3.0,Adult,Movie
s314,TV Show,Autumn's Concerto,Taiwan,2009,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",483,3,1,3.0,Teen,Movie
s315,Movie,Heavy,United States,1995,R,"Dramas, Independent Movies, Romantic Movies",603,3,1,3.0,Adult,Movie
s316,Movie,Ije: The Journey,"United States, Nigeria",2010,TV-MA,"Dramas, International Movies",699,2,1,3.0,Adult,Movie
s317,TV Show,Office Girls,Taiwan,2011,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",483,3,0,3.0,Teen,Movie
s318,Movie,Pray Away,United States,2021,PG-13,"Documentaries, LGBTQ Movies",603,2,0,3.0,Teen,Movie
s319,Movie,Shiny_Flakes: The Teenage Drug Lord,United States,2021,TV-MA,"Documentaries, International Movies",603,2,0,3.0,Adult,Movie
s320,TV Show,The Prince Who Turns into a Frog,Taiwan,2005,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",483,3,0,3.0,Teen,Movie
s321,TV Show,Top Secret UFO Projects: Declassified,United States,2021,TV-PG,Docuseries,603,1,0,3.0,Family,Movie
s322,TV Show,Two Fathers,Taiwan,2013,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",483,3,0,3.0,Teen,Movie
s323,TV Show,You're My Destiny,Taiwan,2008,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",483,3,0,3.0,Adult,Movie
s324,TV Show,30 Rock,United States,2012,TV-14,TV Comedies,603,1,0,3.0,Teen,Movie
s325,TV Show,44 Cats,Italy,2020,TV-Y7,Kids' TV,302,1,0,3.0,Family,Movie
s326,Movie,Beethoven,United States,1992,PG,"Children & Family Movies, Comedies",603,2,0,3.0,Family,Movie
s327,Movie,Beethoven's 2nd,United States,1993,PG,"Children & Family Movies, Comedies",603,2,0,3.0,Family,Movie
s328,Movie,Beowulf,"United States, United Kingdom",2007,PG-13,"Action & Adventure, Sci-Fi & Fantasy",718,2,0,3.0,Teen,Movie
s329,Movie,Boyka: Undisputed,"Bulgaria, United States",2016,R,Action & Adventure,53,1,0,3.0,Adult,Movie
s330,Movie,Catch Me If You Can,"United States, Canada",2002,PG-13,Dramas,621,1,1,3.0,Teen,Movie
s331,Movie,Cloudy with a Chance of Meatballs,"United States, Canada",2009,PG,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",621,3,0,3.0,Family,Movie
s332,TV Show,Darwin’s Game,United States,2020,TV-MA,"Anime Series, International TV Shows, TV Thrillers",603,3,0,3.0,Adult,Movie
s333,Movie,Deep Blue Sea,"United States, Mexico",1999,R,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",690,3,0,3.0,Adult,Movie
s334,Movie,Ferris Bueller's Day Off,United States,1986,PG-13,"Classic Movies, Comedies, Cult Movies",603,3,0,3.0,Teen,Movie
s335,Movie,Five Feet Apart,United States,2019,PG-13,"Dramas, Romantic Movies",603,2,1,3.0,Teen,Movie
s336,Movie,Freedomland,United States,2006,R,"Dramas, Thrillers",603,2,1,3.0,Adult,Movie
s337,TV Show,Friday Night Lights,United States,2010,TV-14,"TV Dramas, Teen TV Shows",603,2,1,3.0,Teen,Movie
s338,Movie,Good Luck Chuck,"United States, Canada",2007,R,"Comedies, Romantic Movies",621,2,0,3.0,Adult,Movie
s339,TV Show,Hunter X Hunter (2011),Japan,2014,TV-14,"Anime Series, International TV Shows",319,2,0,3.0,Teen,Movie
s340,Movie,I missed you: Director's Cut,United States,2021,TV-14,"Dramas, Independent Movies, International Movies",603,3,1,3.0,Teen,Movie
s341,Movie,Inception,"United States, United Kingdom",2010,PG-13,"Action & Adventure, Sci-Fi & Fantasy, Thrillers",718,3,0,3.0,Teen,Movie
s342,Movie,Magnolia,United States,1999,R,"Dramas, Independent Movies",603,2,1,3.0,Adult,Movie
s343,Movie,Major Payne,United States,1995,PG-13,Comedies,603,1,0,3.0,Teen,Movie
s344,Movie,My Girl,United States,1991,PG-13,Dramas,603,1,1,3.0,Teen,Movie
s345,Movie,My Girl 2,United States,1994,PG,"Children & Family Movies, Comedies, Dramas",603,3,1,3.0,Family,Movie
s346,Movie,Open Season: Scared Silly,"United States, Canada",2015,PG,"Children & Family Movies, Comedies",621,2,0,3.0,Family,Movie
s347,Movie,Pineapple Express,United States,2008,R,"Action & Adventure, Comedies",603,2,0,3.0,Adult,Movie
s348,Movie,Planet 51,"Spain, United Kingdom, United States",2009,PG,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",468,3,0,3.0,Family,Movie
s349,Movie,Poms,"United Kingdom, United States",2019,PG-13,Comedies,589,1,0,3.0,Teen,Movie
s350,Movie,Seabiscuit,United States,2003,PG-13,"Dramas, Sports Movies",603,2,1,3.0,Teen,Movie
s351,Movie,Space Cowboys,United States,2000,PG-13,"Action & Adventure, Dramas, Sci-Fi & Fantasy",603,3,1,3.0,Teen,Movie
s352,Movie,Team America: World Police,"United States, Germany",2004,R,"Action & Adventure, Comedies, Cult Movies",656,3,0,3.0,Adult,Movie
s353,Movie,The Edge of Seventeen,"United States, China",2016,R,"Comedies, Dramas",632,2,1,3.0,Adult,Movie
s354,Movie,The Haunting in Connecticut 2: Ghosts of Georgia,United States,2013,R,Horror Movies,603,1,0,3.0,Adult,Movie
s355,Movie,The Last Boy Scout,United States,1991,R,"Action & Adventure, Comedies",603,2,0,3.0,Adult,Movie
s356,Movie,The Lincoln Lawyer,United States,2011,R,"Dramas, Thrillers",603,2,1,3.0,Adult,Movie
s357,Movie,The Losers,"United States, France",2010,PG-13,Action & Adventure,643,1,0,3.0,Teen,Movie
s358,Movie,The Machinist,"Spain, France, United Kingdom, United States",2004,R,"Dramas, Independent Movies, Thrillers",455,3,1,3.0,Adult,Movie
s359,Movie,The Net,United States,1995,PG-13,Thrillers,603,1,0,3.0,Teen,Movie
s360,Movie,The Original Kings of Comedy,United States,2000,R,Stand-Up Comedy,603,1,0,3.0,Adult,Movie
s361,Movie,Valentine's Day,United States,2010,PG-13,"Comedies, Romantic Movies",603,2,0,3.0,Teen,Movie
s362,TV Show,Charmed,United States,2021,TV-14,"TV Dramas, TV Sci-Fi & Fantasy",603,2,1,3.0,Teen,Movie
s363,Movie,The Lost Café,United States,2018,TV-14,"Dramas, International Movies",603,2,1,3.0,Teen,Movie
s364,Movie,The Vault,United States,2021,R,"Action & Adventure, International Movies, Thrillers",603,3,0,3.0,Adult,Movie
s365,TV Show,Centaurworld,United States,2021,TV-Y7,"Kids' TV, TV Comedies",603,2,0,3.0,Family,Movie
s366,Movie,Eyes of a Thief,", France, Algeria",2014,TV-14,"Dramas, Independent Movies, International Movies",0,3,1,3.0,Teen,Movie
s367,TV Show,Glow Up,United Kingdom,2021,TV-14,"British TV Shows, International TV Shows, Reality TV",506,3,0,3.0,Teen,Movie
s368,Movie,I'm Glad I Did,United States,2020,TV-14,"Documentaries, International Movies",603,2,0,3.0,Teen,Movie
s369,TV Show,Khawatir,United States,2009,TV-14,"International TV Shows, Reality TV",603,2,0,3.0,Teen,Movie
s370,TV Show,Myth & Mogul: John DeLorean,United States,2021,TV-14,"British TV Shows, Crime TV Shows, Docuseries",603,3,0,3.0,Teen,Movie
s371,TV Show,Outer Banks,United States,2021,TV-MA,"TV Action & Adventure, TV Dramas, Teen TV Shows",603,3,1,3.0,Adult,Movie
s372,Movie,Pomegranates and Myrrh,United States,2009,TV-14,"Dramas, Independent Movies, International Movies",603,3,1,3.0,Teen,Movie
s373,Movie,Rurouni Kenshin: The Beginning,United States,2021,TV-MA,"Action & Adventure, International Movies",603,2,0,3.0,Adult,Movie
s374,Movie,The Last Mercenary,United States,2021,TV-MA,"Action & Adventure, Comedies, International Movies",603,3,0,3.0,Adult,Movie
s375,Movie,Flower Girl,Nigeria,2013,TV-PG,"Comedies, International Movies, Romantic Movies",368,3,0,3.0,Family,Movie
s376,Movie,Resort to Love,United States,2021,TV-14,"Comedies, Romantic Movies",603,2,0,3.0,Teen,Movie
s377,TV Show,Transformers: War for Cybertron: Kingdom,United States,2021,TV-Y7,Anime Series,603,1,0,3.0,Family,Movie
s378,Movie,Bartkowiak,Poland,2021,TV-MA,"Action & Adventure, International Movies",394,2,0,3.0,Adult,Movie
s379,Movie,Fantastic Fungi,United States,2019,TV-14,Documentaries,603,1,0,3.0,Teen,Movie
s380,TV Show,Tattoo Redo,United States,2021,TV-MA,Reality TV,603,1,0,3.0,Adult,Movie
s381,TV Show,The Flash,United States,2021,TV-14,"Crime TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",603,3,0,3.0,Teen,Movie
s382,TV Show,The Snitch Cartel: Origins,United States,2021,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",603,3,0,3.0,Adult,Movie
s383,TV Show,All American,United States,2021,TV-14,"TV Dramas, Teen TV Shows",603,2,1,3.0,Teen,Movie
s384,Movie,Department,India,2012,TV-MA,"Action & Adventure, International Movies",251,2,0,3.0,Adult,Movie
s385,Movie,Hostage House,United States,2021,TV-14,Thrillers,603,1,0,3.0,Teen,Movie
s386,TV Show,How to Sell Drugs Online (Fast),Germany,2021,TV-MA,"Crime TV Shows, International TV Shows, TV Comedies",212,3,0,3.0,Adult,Movie
s387,TV Show,Mighty Express,"United States, Canada",2021,TV-Y,Kids' TV,621,1,0,3.0,Family,Movie
s388,Movie,Mimi,United States,2021,TV-14,"Comedies, Dramas, International Movies",603,3,1,3.0,Teen,Movie
